date,title,energy
2026/1/07,[新聞] 全台建商「爆停工潮」！房產老闆痛哭　求,99
2026/1/07,[新聞] 2026年才剛開始　彭博：瑞銀傳聞1月中啟,7
2026/1/07,[新聞] 台股瘋了？史上首次成交量破兆 專家示警,27
2026/1/07,"[新聞] 《台北股市》台股上看36,000？2族群接力",12
2026/1/07,[新聞] 真記憶體之王！晉身老黃背板股 南亞科、,14
2026/1/07,[情報] 0107 上市櫃股票週轉率排行,1
2026/1/07,[新聞] 台股成交值8817億元創新天量　外資賣超29,5
2026/1/07,[情報] 0107 上市櫃外資投信買超金額排行,2
2026/1/07,[情報] 2337 旺宏 11月自結 EPS 0.04 虧轉盈,51
2026/1/07,[情報] 115年01月07日信用交易統計,28
2026/1/07,[新聞] 外資從台股提款 去年賣超4744億,27
2026/1/07,[新聞] 現代人形機器人 Atlas 2028年導入工廠,25
2026/1/07,[情報] 宇瞻12月營收8.50 億元，月減18.7%,59
2026/1/07,[情報] 2449 京元電子114年12月營收,11
2026/1/07,[請益] 長期投資如何避稅？,76
2026/1/07,[標的] 2449 京元電 空,0
2026/1/07,[情報] 3131 弘塑 12月營收,26
2026/1/08,[新聞] 輝達特供H200晶片終於回歸？彭博：北京第,26
2026/1/08,[新聞] 台股市值破百兆就在明日？台積電鉅額交,9
2026/1/08,[情報] 啟碁 12月營收 失望的一年,13
2026/1/08,[情報] 0108 上市櫃股票週轉率排行,0
2026/1/08,[情報] 3060銘異 12月營收,7
2026/1/08,[新聞] 美企有望開發委內瑞拉稀土？MP、USAR 跳,19
2026/1/08,[新聞] 黃仁勳剛講完就被打臉...傳北京當局祭H20,30
2026/1/08,[新聞] 華新營收／2025年1742億元 年減2.7%,8
2026/1/08,[情報] 3013 晟銘電 12月營收 歷史新高,15
2026/1/08,[新聞] 擔憂晶片過剩！馬斯克同意台積電說法,34
2026/1/08,[新聞] 馬斯克再出狂語：打造「可吃漢堡、抽雪茄,100
2026/1/08,[情報] 115年01月08日信用交易統計,39
2026/1/08,[情報] 萬潤114年12月份營收,16
2026/1/08,[新聞] 500億活水來了！勞動基金徵選委外代操 五,43
2026/1/08,[情報] 1504 東元 12月營收,10
2026/1/08,Re: [新聞] 快訊／記憶體4檔明起抓去關！　南亞科、,38
2026/1/08,[情報] 6788華景電 12月營收,4
2026/1/08,[新聞] 美股還沒漲完？摩根士丹利點名6大利多催,19
2026/1/08,[新聞] 整年 AI 都超狂！緯創 2025 年營收 2.18,21
2026/1/08,[情報] 6024 群益期 12月稅前EPS 0.54 全年稅前E,4
2026/1/08,[情報] 0108 上市櫃外資投信買超金額排行,3
2026/1/08,[情報] 2603 長榮 12月營收 y-19.6% m+11.12%,24
2026/1/08,[情報] 114年 證券、期貨公司 12月自結 eps,5
2026/1/08,[新聞] 筆電桌機喊漲 燦坤董座：已提前完成備貨,21
2026/1/08,[情報] 神達3706 12月營收,26
2026/1/08,[新聞] 週五命運揭曉》川普關稅若判違法 退稅恐,32
2026/1/08,[新聞] 快訊／記憶體4檔明起抓去關！　南亞科、,100
2026/1/08,"[情報] 2323 中環 賣華星光 賺13,948,229元",13
2026/1/08,[新聞] 台積電發股息！184萬人一早被錢香醒 入帳,12
2026/1/08,[新聞] 廣達去年12月2724億元、全年營收2.12兆元,29
2026/1/08,[新聞] 大立光法說全攤牌！傳聯手台積電「老實樹,27
2026/1/08,[情報] 2880 華南金 12月自結 0.15 累計 1.90,16
2026/1/08,[情報] 6239力成12月營收72.97億,14
2026/1/08,[情報] 6657華安 12月營收,19
2026/1/08,[新聞] 波克夏新CEO阿貝爾年薪升至2500萬美元　遠超巴菲特,8
2026/1/08,[情報] 6116 彩晶 達注意標準 12月自結 -0.13,31
2026/1/08,[情報] 6669緯穎 Q4 74.21,52
2026/1/08,[情報] 6223 旺矽 114年12月營收,11
2026/1/08,[情報] 8112 至上 12月營收,15
2026/1/08,[情報] 永豐金12月稅後0.11 累計稅後1.97,46
2026/1/08,[情報] 3491昇達科  12月營收,18
2026/1/08,[情報] ABF 不死鳥 114年12月營收,20
2026/1/08,[新聞] Fed米蘭：今年應降息6碼！批政策過度緊縮,23
2026/1/08,[新聞] 王品2025年營收233億元寫歷史新高 蟬聯上,32
2026/1/08,[情報] 8996 高力 114年12月營收,16
2026/1/08,[新聞] 證交所：3/30正式開放零股、興櫃股票納入,74
2026/1/08,[標的] 3149.TW 正達轉型多,14
2026/1/08,[新聞] 外資領完台積電股利匯出 新台幣貶破31.6,26
2026/1/08,[情報] 2892 第一金 12月自結0.11 累計1.89,10
2026/1/08,[新聞] 台灣虎航將推訂閱制「機票6折起」機加酒,17
2026/1/08,[標的] 信邦 3023 怎麼這麼慘請益,23
2026/1/08,[情報] 2885元大金12月自結0.24 累計 2.74,22
2026/1/08,[情報] Planet Lab與google合作太陽捕手計畫,57
2026/1/08,[情報] 115年01月08日 三大法人買賣金額統計表,99
2026/1/08,Re: [新聞] 台股狂熱、散戶借錢也要上車！ 彭博揭 :,8
2026/1/08,[情報] 8069元太 114年12月營收,15
2026/1/08,[情報] 3030德律 114年EPS 10.49,17
2026/1/08,[情報] 0108 上市投信買賣超排行,32
2026/1/08,[情報] 1785 光洋科 114年12月營收,20
2026/1/08,Re: [新聞] 龍頭不讓了！國泰證美股複委託手續費跟進,8
2026/1/08,[新聞] 集保結算所推出 eCounter 手機版服務 股,7
2026/1/08,[新聞] 拯救美國夢、打擊高房價！川普擬禁機構投,49
2026/1/08,[情報] 2382 廣達 12月營收,100
2026/1/08,[閒聊] 2026/01/08 盤後閒聊,19
2026/1/08,[情報] 美國10月貿易收支,17
2026/1/08,[新聞] 日東紡大漲逾10%！但台股玻纖布族群漲不,2
2026/1/08,[新聞] 《金融股》元大期貨去年稅後EPS 8.45元,9
2026/1/08,[新聞] 台股7日爆出天量8530億元 外資落跑？,11
2026/1/08,[新聞] 《光電股》注意股：友達 近5日漲38.59%,12
2026/1/08,[新聞] 越南股市熱爆了 富邦00885噴漲近4%創掛牌,25
2026/1/08,[標的] 2337.TW 旺宏(空),100
2026/1/08,[情報] 0108 上市外資買賣超排行,94
2026/1/08,[新聞] 航海王蓄勢待發？長榮等貨櫃三雄全漲了,7
2026/1/08,[新聞] 穩懋Q4營收47.94億元、季增6.83%，營運,12
2026/1/08,[新聞] 川普關稅大考驗！美最高法院最快明宣判,62
2026/1/08,[請益] 配息當孝親費,34
2026/1/08,[新聞] 滬指14連陽！兩市成交額連續2個交易日超2.8萬億,1
2026/1/08,[新聞] 南亞電子材料營收獲利亮，轉投資挹注動能,3
2026/1/08,[新聞] 美能源部長：將「無限期」掌控委內瑞拉,74
2026/1/08,[新聞] 川普：委內瑞拉將只購買美國製造產品,99
2026/1/08,[新聞] 軍備交付速度太慢！川普「不允」國防企業,98
2026/1/08,[新聞] 北京傳指示科技公司 暫不下單買輝達晶片,46
2026/1/08,Re: [標的] 美股Lazr 長多,25
2026/1/08,[新聞] 亞力2025年營收年增19% 衝破百億元,14
2026/1/08,[情報] 6669 緯穎 12月營收 y+143.86% m+7.64%,25
2026/1/08,[新聞] 「不敗教主」陳重銘遭假冒　詐團騙1億多,45
2026/1/08,[標的] 台指期 紅色 有角 六倍多,35
2026/1/08,[情報] 3231 緯創 114年12月營收,50
2026/1/08,[閒聊] 2026/01/08 盤中閒聊,99
2026/1/09,[新聞] UNIQLO旺、迅銷上修財測 股價狂飆、刷新,57
2026/1/09,[新聞] 台股市值壯大 證交所：研議延長交易時間,81
2026/1/09,[閒聊] 2026/01/09 盤中閒聊,99
2026/1/09,[新聞] 川普接管委內瑞拉！貨幣3天貶近100%,89
2026/1/09,[情報] 6191 精成科 12月營收,5
2026/1/09,[新聞] 定穎去年12月、Q4及全年營收齊創新高 續,6
2026/1/09,Re: [標的] 2337.TW 旺宏(空),29
2026/1/09,[情報] 面板三虎 114年12月營收,87
2026/1/09,[情報] 4772 台特化114年12月營收創新高,6
2026/1/09,Re: [標的] 群聯 8299 To the moon 多,27
2026/1/09,[新聞] 低軌衛星「天地整合」吸金！華通、耀登,7
2026/1/09,[標的] 小台指期 小多,19
2026/1/09,[情報] 2383 台光電 12月營收,9
2026/1/09,[閒聊] 2026/01/09 盤後閒聊,37
2026/1/09,[新聞] Switch 2 年末銷售成績慘輸 Switch！任,99
2026/1/09,[情報] 大宇資訊更名為光聚晶電聯合,100
2026/1/09,[情報] 9940 信義 12月營收 m+180.7% y+219.85%,43
2026/1/09,[情報] 8043 蜜望實12月營收,10
2026/1/09,[情報] 8096 擎亞 12月營收 MoM：35.4 YoY：9.7,2
2026/1/09,[情報] 2812 台中銀 12月自結 單月0.13 累計1.53,32
2026/1/09,[情報] 8150南茂12月+23.78%,15
2026/1/09,Re: [情報] 台積公司2025年12月營收報告 y+20.4% m-2.5%,-10
2026/1/09,[情報] 115年01月09日 三大法人買賣金額統計表,70
2026/1/09,[情報] 4432 銘旺實 12月營收 年增21.88%,4
2026/1/09,[情報] 3546宇峻12月營收,17
2026/1/09,[情報] 2344華邦電 11月自結 EPS 0.21,72
2026/1/09,[情報] 6770 力積電 114年12月營收,48
2026/1/09,[情報] 台積公司2025年12月營收報告 y+20.4% m-2.5%,100
2026/1/09,[情報] 0109 上市外資買賣超排行,75
2026/1/09,[新聞]投資新手定期定額買台積電「1股都沒成交」,72
2026/1/09,[情報] 2834 臺企銀 12月自結 0.07 累計 1.26,18
2026/1/09,[新聞] 快訊／記憶體大廠南亞科列處置股後 發出,37
2026/1/09,[情報] 3711 日月光投控 12月營收,8
2026/1/09,[情報] 2485 兆赫 12月營收,3
2026/1/09,[情報] 0109 上市投信買賣超排行,12
2026/1/09,[情報] 3413 京鼎 12月營收,6
2026/1/09,[情報] 2211 長榮鋼 12月營收 y-3.57% m-1.89%,6
2026/1/09,[情報] 6279 胡連 12月營收,2
2026/1/09,[情報] 貨櫃航運三雄 114年12月營收,25
2026/1/09,[情報] 4142 國光生 12月營收,0
2026/1/09,[情報] 2367 燿華 12月營收,15
2026/1/09,[情報] 2454 聯發科 114年12月營收,16
2026/1/09,[情報] 5289 宜鼎 12月營收,9
2026/1/09,Re: [新聞] 龍頭不讓了！國泰證美股複委託手續費跟進,3
2026/1/09,[情報] 2357 華碩 12月營收,35
2026/1/09,[新聞] 114年12月出口連26紅　全年進出口金額雙,14
2026/1/09,[新聞]處置令引爆賣壓，記憶體族群大跌；南亞科,33
2026/1/09,[情報] 1307三芳12月營收,2
2026/1/09,[情報] 2377 微星 114年12月營收,28
2026/1/09,[情報] 3041揚智12月營收,7
2026/1/09,[情報] 2891 中信金 12月自結 0.32 累計 4.08,27
2026/1/09,[情報] 楠梓電2025/12營收,25
2026/1/09,[情報] 1789 神隆 達注意標準 11月自結 -0.01,8
2026/1/09,[情報] 2323 中環 賣台積電、穩懋、上詮(皆賺),16
2026/1/09,[情報] 2883 凱基金 12月自結 0.11 累計 1.74,14
2026/1/09,[新聞] 特殊氣體 晶呈科技12月、Q4營收雙雙改寫,7
2026/1/09,[新聞] 台股量飆券商忙翻 開年4天增43.5萬散戶進,88
2026/1/09,[標的] 國防股行情,13
2026/1/09,[情報] 2368 金像電 12月營收,11
2026/1/09,[情報] 2451 創見 11月自結 2.07,26
2026/1/09,[情報] 2344 華邦電 114年12月營收,49
2026/1/09,[情報] 華星光 12月營收 再創歷史新高,8
2026/1/09,[標的] 6903 ptt法人巨漢多,9
2026/1/09,[情報] 5880合庫金12月0.1 全年累積1.36,20
2026/1/09,[公告] 前線水桶百分百,11
2026/1/09,[新聞] Meta 與三家公司簽署核能供電協議,25
2026/1/09,[情報] 115年01月09日信用交易統計,19
2026/1/09,Re: [心得] 鈾價/鈾供需量對4U之研究,67
2026/1/09,[新聞] 可寧衛在飆什麼？ 土方業內：只找得到這,69
2026/1/09,[情報] 美國12月失業率/季調後非農,24
2026/1/09,[情報] 2618 長榮航 12月營收,9
2026/1/09,[新聞]  川普稱「毒梟掌控墨西哥」！將展開地面,99
2026/1/09,[情報] 1608華榮12月營收,5
2026/1/09,[情報] 0109 上市櫃股票週轉率排行,1
2026/1/09,[請益] 溢價多少大家才會參加承銷申購?,23
2026/1/09,[情報] 6937 天虹 12月營收,6
2026/1/09,[新聞] 記憶體、面板各+1下周一起抓去關！　2檔,69
2026/1/09,[情報] 美國最高法院週五不會就關稅作出裁決,60
2026/1/09,Re: [情報] 美國最高法院週五不會就關稅作出裁決,8
2026/1/09,[情報] 0109 上市櫃外資投信買超金額排行,1
2026/1/09,[情報] 國碩 2025/12營收,1
2026/1/10,[請益] 請問波浪理論這樣看合理嗎？,57
2026/1/10,[情報] 8064 東捷 12月營收,3
2026/1/10,Re: [標的] 2618長榮航 空,12
2026/1/10,[新聞] 川普在就業數據發表前 搶先於社群發布,35
2026/1/10,[新聞] FCC批准SpaceX再部署7500顆衛星計畫,49
2026/1/10,[新聞] 靠AI逆轉頹勢 Google母公司市值超越蘋果,41
2026/1/10,[情報] 美國最高法院預計1月14日作出關稅案裁決,35
2026/1/10,[新聞] 誓言強奪格陵蘭！川普喊「不管他們願不願,92
2026/1/10,[情報] 6826 和淞 12月營收,3
2026/1/10,[標的] Hims&Hers HIMS 討論,36
2026/1/10,Re: [請益] 請問波浪理論這樣看合理嗎？,40
2026/1/10,[情報] 8059凱碩M+1106%Y+1760%,5
2026/1/10,[標的] 6840東研信超 質變,16
2026/1/10,[新聞] 川習會前保留談判空間？美商務部撤回中,43
2026/1/10,[新聞] 2025年金控10家獲利一表搶先看　中信金EP,13
2026/1/10,Re: [新聞] 川普關稅若敗訴 貝森特：政府銀彈夠,7
2026/1/10,[標的] 6725 矽科宏晟 海外建廠future多,0
2026/1/10,[情報] 6443 元晶 12月營收 1.22億,38
2026/1/10,[新聞] 美記憶體再掀漲勢！SanDisk飆逾12%刷新高,74
2026/1/10,[新聞] 川普關稅若敗訴 貝森特：政府銀彈夠,52
2026/1/10,[新聞] DeepSeek V4春節前發表　號稱具強大程式,100
2026/1/10,[新聞] 輝達Alpamayo衝擊特斯拉自駕地位？大摩這,22
2026/1/10,[新聞] 土方之亂擴大 建商怒吼：政策這樣搞「乾脆叫我們去死」,99
2026/1/10,[請益] 如何用小額金額透過選擇權避險？,23
2026/1/10,[新聞] 高市早苗傳解散眾議院　日圓急貶破158大關,82
2026/1/10,Re: [心得] 以技術指標看大盤長線多空循環,37
2026/1/11,[請益] 新手請教盤後大幅正價差的問題,20
2026/1/11,Re: [新聞] 土方之亂擴大 建商怒吼：政策這樣搞「乾脆叫我們去死」,32
2026/1/11,[新聞] 「美國去死」！伊朗議長警告川普：可能先,99
2026/1/11,Re: [新聞] 高市早苗傳解散眾議院　日圓急貶破158大關,31
2026/1/11,[新聞] 康舒去年12月營收創同期最佳 全年寫歷史,14
2026/1/11,[新聞] 防北京變卦！輝達傳對中企極限避險　買H2,27
2026/1/11,[情報] 4433 興采 12月營收,3
2026/1/11,[心得] 2025年報 融資交易分享,100
2026/1/11,[新聞] 美國將推動各國加速 降低對中國稀土依賴,45
2026/1/11,[新聞] 傳台積電2奈米投片量已飆至3奈米1.5倍 這,55
2026/1/11,[情報] 6994 富威電力 12月營收,4
2026/1/11,[新聞] 國安基金第九次進場至今 加權指數漲逾60%,81
2026/1/11,[請益] 可以用VXUX取代0050嗎？,15
2026/1/11,[標的] 0050 元大台灣50,94
2026/1/11,Re: [新聞] 輝達Alpamayo衝擊特斯拉自駕地位？大摩這,22
2026/1/11,[標的] 2344華邦電及2408南亞科dram 營收,59
2026/1/11,[公告] 早晨財經速藍鳥水桶,20
2026/1/11,[新聞] 銀行怕？川普盯上信用卡公司,39
2026/1/11,[新聞] 台積15日開法說 聚焦先進製程、資本支出,6
2026/1/11,[新聞] 迎地獄級缺貨 三大記憶體廠抬價,44
2026/1/11,[新聞] 川普宣布國家緊急狀態　簽政令保護委內,99
2026/1/11,[請益] 台股總市值歷年再2020年出現轉折的原因?,43
2026/1/12,[新聞] 大同營收／12月48.03億元、年增12.14% 去年全年503億元創近6,7
2026/1/12,[新聞] 黃金白銀ETF漲翻天！2025淨申購破紀錄,16
2026/1/12,[情報] 2881 富邦金 12月營收 自結0.01 累積8.36,49
2026/1/12,[新聞] 歐盟中國對電動車關稅達成協議　中方須,12
2026/1/12,[新聞] 川普以台積電違反DEI迫加碼千億美元　學,28
2026/1/12,Re: [情報] 8033 雷虎 澄清YouTube媒體頻道Cheap之,-10
2026/1/12,[新聞] 快訊／雷虎緊急發布重訊！祭證交法喊告C,100
2026/1/12,[標的] 1101.TW 台泥 多,10
2026/1/12,[情報] 0112 上市投信買賣超排行,14
2026/1/12,[情報] 1717 長興 12月營收,14
2026/1/12,[情報] 115年01月12日 三大法人買賣金額統計表,99
2026/1/12,[新聞] 00940是「什麼神仙ETF」台股3萬點還在破,90
2026/1/12,[新聞] 竹南萬坪廠房標售案 傳力成參與投標,5
2026/1/12,[標的] 6621華宇藥(健亞第二.低檔起漲) 多,6
2026/1/12,[請益] 雞蛋不要放在同一個籃子的意義是什麼？,74
2026/1/12,[情報] 1303 南亞 12月營收,24
2026/1/12,[閒聊] 2026/01/12 盤後閒聊,37
2026/1/12,[情報] 2308 台達電 114年12月營收mom+6.22 yoy+38.59,23
2026/1/12,[情報] 工信12月營收,11
2026/1/12,[情報] 台塑九條好漢 114年12月營收,8
2026/1/12,[情報] 114年【金控股】EPS排名(全已公布),24
2026/1/12,[情報] 2412 中華電 114年12月營收,19
2026/1/12,[情報] 2845 遠東銀 12月自結 0.07 累計 0.93,18
2026/1/12,[新聞] 川普行政命令與發言干擾企業 美 CEO 頭痛,17
2026/1/12,[情報] 114年【全年度金控含銀行】累計EPS排行,30
2026/1/12,[情報] 8454 富邦媒 114年12月營收,8
2026/1/12,[請益] 請問存金融股該持續存還是換標的,30
2026/1/12,[情報] 115年01月12日信用交易統計,43
2026/1/12,[新聞] 瑞昱SSD控制晶片打入輝達鏈 搭上AI記憶體,33
2026/1/12,[情報] 0112 上市櫃外資投信買超金額排行,0
2026/1/12,[新聞] 台塑四寶去年虧逾10億 員工年終領保底3個月,55
2026/1/12,[情報] 5871 中租-KY 12月自結,23
2026/1/12,[情報] 2002 中鋼 114年12月營收,15
2026/1/12,[新聞] 記憶體封測掀漲價大潮 力成、華東、南茂,24
2026/1/12,R: [標的] (帳號已消除）我買一百萬黃金正1了，你買反…,16
2026/1/12,[新聞] 擴廠也救不了記憶體缺貨！美光：2028年前,46
2026/1/12,[新聞] 中國盟友倒一片！伊朗與委內瑞拉暗黑交易,14
2026/1/12,Re: [標的] 2330 台積電 無腦空,48
2026/1/12,[新聞] 快訊／股王信驊飆7955元天價　打破台股天,61
2026/1/12,[情報] 0112 上市櫃股票週轉率排行,1
2026/1/12,Re: [請益] 美股元月效應可參考嗎？,5
2026/1/12,[新聞] 低軌衛星大戰開打？大陸一口氣申請20萬,25
2026/1/12,[新聞] 退場了！國安基金決議停止護盤,86
2026/1/12,[情報] 國家金融安定基金停止執行安定市場任務,100
2026/1/12,[情報] 8033 雷虎 澄清YouTube媒體頻道Cheap之,86
2026/1/12,[新聞] 伊朗外長：我們已為戰爭做好準備,44
2026/1/12,[情報] 2882 國泰金 12月營收 自結-0.07 累積7.08,32
2026/1/12,Re: [標的] 1101.TW 台泥 多,22
2026/1/12,Re: [標的] 7843 英柏得 聯電集團隱藏優質記憶體,0
2026/1/12,[新聞] 0050正2甜甜價在路上！拆分投票中再刷天,35
2026/1/12,[情報] 3661 世芯-ky 12月營收,50
2026/1/12,[新聞] 護盤279天創紀錄 國安基金今舉行例會,65
2026/1/12,[情報] 2887 台新新光金 12月自結0.12 累計1.91,47
2026/1/12,[新聞] NVIDIA CES 2026 點名合作夥伴，AIC 營,3
2026/1/12,[情報] 2889 國票金　澄清115/01/12媒體報導內容,6
2026/1/12,[情報] 2545 皇翔 114年12月營收,5
2026/1/12,[情報] 7861 貝爾威勒12月營收,1
2026/1/12,[新聞]低軌衛星、太空 AI 題材點火，PCB、面板族,13
2026/1/12,[情報] 2323 中環 買新盛力、華星光，賣光聖(賺),8
2026/1/12,[新聞] 「大賣空」貝瑞 自曝正在做空甲骨文,37
